Filesystem: -yaffs2- Test: -file_append- Result: 429536 Byte
Failparam - Mean Erases: 1000, Erase-Deviation: 0, Mean Ionizing Dose: 0, Ionizing Dose Deviation: 0
257,9,10,160
258,9,10,68
259,9,10,67
260,9,10,157
261,9,10,162
262,9,10,159
263,9,10,157
264,9,10,67
265,9,10,69
266,9,10,66
267,9,10,244
268,9,10,189
269,9,10,168
270,9,10,155
271,9,10,67
272,9,10,66
273,9,10,154
274,9,10,153
275,9,10,153
276,9,10,153
277,9,10,66
278,9,10,65
279,9,10,159
280,9,10,152
281,9,10,152
282,9,10,151
283,9,10,65
284,9,10,64
285,9,10,197
286,9,10,150
287,9,10,150
288,9,10,150
289,9,10,64
290,9,10,62
291,9,10,59
292,9,10,233
293,9,10,148
294,9,10,148
295,9,10,150
296,9,10,60
297,9,10,61
298,9,10,110
299,9,10,128
300,9,10,145
301,9,10,145
302,9,10,62
303,9,10,59
304,9,10,109
305,9,10,112
306,9,10,142
307,9,10,142
308,9,10,142
309,9,10,59
310,9,10,26
311,9,10,108
312,9,10,127
313,9,10,126
314,9,10,138
315,9,10,56
316,9,10,26
317,9,10,24
318,9,10,1
319,9,10,1
320,3,4,281
321,3,4,174
322,3,4,151
323,3,4,151
324,3,4,43
325,3,4,42
326,3,4,156
327,3,4,167
328,3,4,150
329,3,4,150
330,3,4,43
331,3,4,42
332,3,4,149
333,3,4,149
334,3,4,149
335,3,4,149
336,3,4,43
337,3,4,57
338,3,4,148
339,3,4,148
340,3,4,148
341,3,4,148
342,3,4,48
343,3,4,44
344,3,4,59
345,3,4,252
346,3,4,147
347,3,4,147
348,3,4,147
349,3,4,43
350,3,4,42
351,3,4,146
352,3,4,146
353,3,4,146
354,3,4,146
355,3,4,43
356,3,4,42
357,3,4,145
358,3,4,145
359,3,4,151
360,3,4,162
361,3,4,145
362,3,4,28
363,3,4,29
364,3,4,129
365,3,4,157
366,3,4,143
367,3,4,143
368,3,4,41
369,3,4,30
370,3,4,27
371,3,4,242
372,3,4,141
373,3,4,141
374,3,4,158
375,3,4,29
376,3,4,27
377,3,4,139
378,3,4,139
379,3,4,134
380,3,4,133
381,3,4,39
382,3,4,1
383,3,4,1
384,2,3,29
385,2,3,143
386,2,3,164
387,2,3,143
388,2,3,143
389,2,3,41
390,2,3,40
391,2,3,158
392,2,3,142
393,2,3,142
394,2,3,142
395,2,3,40
396,2,3,42
397,2,3,40
398,2,3,242
399,2,3,141
400,2,3,141
401,2,3,141
402,2,3,62
403,2,3,40
404,2,3,140
405,2,3,140
406,2,3,140
407,2,3,156
408,2,3,140
409,2,3,41
410,2,3,40
411,2,3,139
412,2,3,139
413,2,3,139
414,2,3,139
415,2,3,41
416,2,3,40
417,2,3,138
418,2,3,138
419,2,3,159
420,2,3,138
421,2,3,40
422,2,3,42
423,2,3,40
424,2,3,234
425,2,3,137
426,2,3,137
427,2,3,137
428,2,3,41
429,2,3,40
430,2,3,136
431,2,3,136
432,2,3,136
433,2,3,152
434,2,3,41
435,2,3,61
436,2,3,135
437,2,3,135
438,2,3,119
439,2,3,155
440,2,3,40
441,2,3,39
442,2,3,133
443,2,3,118
444,2,3,120
445,2,3,118
446,2,3,1
447,2,3,1
448,3,4,30
449,3,4,67
450,3,4,65
451,3,4,195
452,3,4,130
453,3,4,130
454,3,4,130
455,3,4,71
456,3,4,65
457,3,4,129
458,3,4,129
459,3,4,129
460,3,4,129
461,3,4,129
462,3,4,105
463,3,4,65
464,3,4,128
465,3,4,128
466,3,4,128
467,3,4,145
468,3,4,66
469,3,4,65
470,3,4,127
471,3,4,132
472,3,4,127
473,3,4,127
474,3,4,65
475,3,4,67
476,3,4,65
477,3,4,187
478,3,4,165
479,3,4,126
480,3,4,126
481,3,4,66
482,3,4,65
483,3,4,125
484,3,4,125
485,3,4,125
486,3,4,125
487,3,4,66
488,3,4,65
489,3,4,163
490,3,4,124
491,3,4,124
492,3,4,141
493,3,4,28
494,3,4,26
495,3,4,122
496,3,4,122
497,3,4,127
498,3,4,122
499,3,4,27
500,3,4,28
501,3,4,63
502,3,4,177
503,3,4,120
504,3,4,120
505,3,4,84
506,3,4,27
507,3,4,62
508,3,4,114
509,3,4,113
510,3,4,1
511,3,4,1
512,10,10,111
513,10,10,137
514,10,10,126
515,10,10,49
516,10,10,49
517,10,10,117
518,10,10,120
519,10,10,117
520,10,10,117
521,10,10,49
522,10,10,48
523,10,10,116
524,10,10,118
525,10,10,116
526,10,10,118
527,10,10,48
528,10,10,50
529,10,10,67
530,10,10,183
531,10,10,123
532,10,10,114
533,10,10,115
534,10,10,51
535,10,10,51
536,10,10,114
537,10,10,114
538,10,10,114
539,10,10,114
540,10,10,50
541,10,10,48
542,10,10,113
543,10,10,115
544,10,10,113
545,10,10,113
546,10,10,68
547,10,10,57
548,10,10,111
549,10,10,113
550,10,10,112
551,10,10,115
552,10,10,49
553,10,10,50
554,10,10,30
555,10,10,155
556,10,10,110
557,10,10,110
558,10,10,112
559,10,10,48
560,10,10,30
561,10,10,93
562,10,10,109
563,10,10,117
564,10,10,107
565,10,10,108
566,10,10,30
567,10,10,26
568,10,10,81
569,10,10,127
570,10,10,105
571,10,10,104
572,10,10,41
573,10,10,19
574,10,10,1
575,10,10,1
576,2,3,140
577,2,3,116
578,2,3,116
579,2,3,116
580,2,3,39
581,2,3,41
582,2,3,75
583,2,3,191
584,2,3,115
585,2,3,115
586,2,3,115
587,2,3,40
588,2,3,39
589,2,3,114
590,2,3,114
591,2,3,114
592,2,3,114
593,2,3,40
594,2,3,39
595,2,3,113
596,2,3,113
597,2,3,113
598,2,3,113
599,2,3,76
600,2,3,39
601,2,3,112
602,2,3,112
603,2,3,112
604,2,3,112
605,2,3,39
606,2,3,41
607,2,3,39
608,2,3,183
609,2,3,111
610,2,3,111
611,2,3,111
612,2,3,111
613,2,3,40
614,2,3,39
615,2,3,146
616,2,3,110
617,2,3,110
618,2,3,110
619,2,3,40
620,2,3,39
621,2,3,109
622,2,3,109
623,2,3,109
624,2,3,109
625,2,3,56
626,2,3,39
627,2,3,108
628,2,3,108
629,2,3,128
630,2,3,108
631,2,3,39
632,2,3,41
633,2,3,39
634,2,3,156
635,2,3,87
636,2,3,106
637,2,3,106
638,2,3,1
639,2,3,1
640,3,4,29
641,3,4,47
642,3,4,101
643,3,4,101
644,3,4,101
645,3,4,101
646,3,4,55
647,3,4,47
648,3,4,100
649,3,4,116
650,3,4,100
651,3,4,100
652,3,4,48
653,3,4,67
654,3,4,99
655,3,4,99
656,3,4,99
657,3,4,99
658,3,4,47
659,3,4,49
660,3,4,47
661,3,4,149
662,3,4,98
663,3,4,105
664,3,4,98
665,3,4,98
666,3,4,64
667,3,4,47
668,3,4,97
669,3,4,97
670,3,4,117
671,3,4,97
672,3,4,48
673,3,4,47
674,3,4,96
675,3,4,96
676,3,4,96
677,3,4,96
678,3,4,48
679,3,4,54
680,3,4,95
681,3,4,95
682,3,4,95
683,3,4,95
684,3,4,47
685,3,4,49
686,3,4,32
687,3,4,125
688,3,4,93
689,3,4,100
690,3,4,93
691,3,4,47
692,3,4,46
693,3,4,78
694,3,4,77
695,3,4,91
696,3,4,91
697,3,4,46
698,3,4,45
699,3,4,96
700,3,4,72
701,3,4,69
702,3,4,1
703,3,4,1
704,3,4,96
705,3,4,62
706,3,4,61
707,3,4,91
708,3,4,91
709,3,4,91
710,3,4,91
711,3,4,61
712,3,4,63
713,3,4,61
714,3,4,119
715,3,4,90
716,3,4,121
717,3,4,90
718,3,4,90
719,3,4,78
720,3,4,61
721,3,4,89
722,3,4,99
723,3,4,89
724,3,4,89
725,3,4,62
726,3,4,61
727,3,4,88
728,3,4,88
729,3,4,88
730,3,4,88
731,3,4,62
732,3,4,92
733,3,4,87
734,3,4,87
735,3,4,103
736,3,4,87
737,3,4,61
738,3,4,63
739,3,4,61
740,3,4,111
741,3,4,86
742,3,4,86
743,3,4,86
744,3,4,62
745,3,4,61
746,3,4,70
747,3,4,66
748,3,4,54
749,3,4,114
750,3,4,61
751,3,4,60
752,3,4,83
753,3,4,54
754,3,4,53
755,3,4,82
756,3,4,60
757,3,4,59
758,3,4,81
759,3,4,53
760,3,4,52
761,3,4,80
762,3,4,58
763,3,4,67
764,3,4,48
765,3,4,72
766,3,4,1
767,3,4,1
768,2,3,93
769,2,3,89
770,2,3,89
771,2,3,89
772,2,3,23
773,2,3,38
774,2,3,88
775,2,3,88
776,2,3,88
777,2,3,88
778,2,3,39
779,2,3,38
780,2,3,87
781,2,3,106
782,2,3,87
783,2,3,87
784,2,3,39
785,2,3,38
786,2,3,86
787,2,3,86
788,2,3,86
789,2,3,102
790,2,3,38
791,2,3,40
792,2,3,38
793,2,3,132
794,2,3,85
795,2,3,85
796,2,3,85
797,2,3,39
798,2,3,57
799,2,3,84
800,2,3,84
801,2,3,84
802,2,3,84
803,2,3,39
804,2,3,38
805,2,3,83
806,2,3,99
807,2,3,83
808,2,3,83
809,2,3,39
810,2,3,38
811,2,3,82
812,2,3,82
813,2,3,101
814,2,3,82
815,2,3,82
816,2,3,39
817,2,3,38
818,2,3,97
819,2,3,81
820,2,3,81
821,2,3,81
822,2,3,39
823,2,3,38
824,2,3,62
825,2,3,61
826,2,3,79
827,2,3,79
828,2,3,38
829,2,3,37
830,2,3,1
831,2,3,1
832,1,2,86
833,1,2,24
834,1,2,104
835,1,2,82
836,1,2,82
837,1,2,82
838,1,2,82
839,1,2,82
840,1,2,82
841,1,2,82
842,1,2,82
843,1,2,82
844,1,2,82
845,1,2,82
846,1,2,82
847,1,2,82
848,1,2,82
849,1,2,82
850,1,2,140
851,1,2,104
852,1,2,82
853,1,2,82
854,1,2,82
855,1,2,82
856,1,2,82
857,1,2,82
858,1,2,82
859,1,2,82
860,1,2,82
861,1,2,82
862,1,2,82
863,1,2,82
864,1,2,82
865,1,2,82
866,1,2,82
867,1,2,162
868,1,2,82
869,1,2,82
870,1,2,82
871,1,2,82
872,1,2,82
873,1,2,82
874,1,2,82
875,1,2,25
876,1,2,24
877,1,2,81
878,1,2,81
879,1,2,81
880,1,2,81
881,1,2,24
882,1,2,26
883,1,2,46
884,1,2,136
885,1,2,80
886,1,2,80
887,1,2,102
888,1,2,25
889,1,2,24
890,1,2,79
891,1,2,79
892,1,2,79
893,1,2,79
894,1,2,1
895,1,2,1
896,9,9,23
897,9,9,74
898,9,9,74
899,9,9,74
900,9,9,75
901,9,9,73
902,9,9,76
903,9,9,114
904,9,9,73
905,9,9,73
906,9,9,74
907,9,9,73
908,9,9,73
909,9,9,86
910,9,9,74
911,9,9,77
912,9,9,72
913,9,9,72
914,9,9,72
915,9,9,72
916,9,9,72
917,9,9,71
918,9,9,74
919,9,9,112
920,9,9,71
921,9,9,71
922,9,9,71
923,9,9,71
924,9,9,71
925,9,9,71
926,9,9,85
927,9,9,74
928,9,9,70
929,9,9,70
930,9,9,70
931,9,9,70
932,9,9,70
933,9,9,71
934,9,9,70
935,9,9,70
936,9,9,29
937,9,9,69
938,9,9,73
939,9,9,69
940,9,9,70
941,9,9,30
942,9,9,29
943,9,9,68
944,9,9,68
945,9,9,68
946,9,9,68
947,9,9,68
948,9,9,29
949,9,9,30
950,9,9,30
951,9,9,92
952,9,9,66
953,9,9,66
954,9,9,66
955,9,9,32
956,9,9,11
957,9,9,53
958,9,9,1
959,9,9,1
960,2,3,78
961,2,3,120
962,2,3,74
963,2,3,74
964,2,3,74
965,2,3,74
966,2,3,74
967,2,3,74
968,2,3,74
969,2,3,74
970,2,3,93
971,2,3,74
972,2,3,74
973,2,3,74
974,2,3,80
975,2,3,74
976,2,3,74
977,2,3,74
978,2,3,120
979,2,3,74
980,2,3,74
981,2,3,74
982,2,3,74
983,2,3,74
984,2,3,74
985,2,3,74
986,2,3,74
987,2,3,93
988,2,3,74
989,2,3,74
990,2,3,80
991,2,3,74
992,2,3,74
993,2,3,74
994,2,3,120
995,2,3,74
996,2,3,74
997,2,3,74
998,2,3,74
999,2,3,74
1000,2,3,74
1001,2,3,80
1002,2,3,29
1003,2,3,28
1004,2,3,73
1005,2,3,73
1006,2,3,73
1007,2,3,73
1008,2,3,29
1009,2,3,28
1010,2,3,72
1011,2,3,72
1012,2,3,72
1013,2,3,72
1014,2,3,28
1015,2,3,30
1016,2,3,28
1017,2,3,114
1018,2,3,65
1019,2,3,67
1020,2,3,65
1021,2,3,33
1022,2,3,1
1023,2,3,1


