Filesystem: -yaffs2- Test: -fileIO- Result: 1550153 Cycles
Failparam - Mean Erases: 10000, Erase-Deviation: 0, Mean Ionizing Dose: 0, Ionizing Dose Deviation: 0
387,10001,10002,20003
388,10001,10002,20003
389,10001,10002,20003
390,10001,10002,20003
391,10001,10002,10002
392,10001,10002,20003
393,10001,10002,20003
394,10001,10002,20003
395,10001,10002,20003
396,10001,10002,20003
397,10001,10002,10002
398,10001,10002,20003
399,10001,10002,20003
400,10001,10002,20003
401,10001,10002,20003
402,10001,10002,20003
403,10001,10002,10002
404,10001,10002,20003
405,10001,10002,20003
406,10001,10002,20003
407,10001,10002,20003
408,10001,10002,20003
409,10001,10002,10002
410,10001,10002,20003
411,10001,10002,20003
412,10001,10002,20003
413,10001,10002,20003
414,10001,10002,20003
415,10001,10002,10002
416,10001,10002,20003
417,10001,10002,20003
418,10001,10002,20003
419,10001,10002,20003
420,10001,10002,20003
421,10001,10002,10002
422,10001,10002,20003
423,10001,10002,20003
424,10001,10002,20003
425,10001,10002,20003
426,10001,10002,20003
427,10001,10002,10002
428,10001,10002,20003
429,10001,10002,20003
430,10001,10002,20003
431,10001,10002,20003
432,10001,10002,20003
433,10001,10002,10002
434,10001,10002,20003
435,10001,10002,20003
436,10001,10002,20003
437,10001,10002,20003
438,10001,10002,20003
439,10001,10002,10002
440,10001,10002,20003
441,10001,10002,20003
442,10001,10002,20003
443,10001,10002,20003
444,10001,10002,20003
445,10001,10002,10002
446,10001,10002,1
447,10001,10002,1
448,10001,10002,20007
449,10001,10002,20003
450,10001,10002,20003
451,10001,10002,20003
452,10001,10002,20003
453,10001,10002,10002
454,10001,10002,20003
455,10001,10002,20003
456,10001,10002,20003
457,10001,10002,20003
458,10001,10002,20003
459,10001,10002,10002
460,10001,10002,20003
461,10001,10002,20003
462,10001,10002,20003
463,10001,10002,20003
464,10001,10002,20003
465,10001,10002,10002
466,10001,10002,20003
467,10001,10002,20003
468,10001,10002,20003
469,10001,10002,20003
470,10001,10002,20003
471,10001,10002,10002
472,10001,10002,20003
473,10001,10002,20003
474,10001,10002,20003
475,10001,10002,20003
476,10001,10002,20003
477,10001,10002,10002
478,10001,10002,20003
479,10001,10002,20003
480,10001,10002,20003
481,10001,10002,20003
482,10001,10002,20003
483,10001,10002,10002
484,10001,10002,20003
485,10001,10002,20003
486,10001,10002,20003
487,10001,10002,20003
488,10001,10002,20003
489,10001,10002,10002
490,10001,10002,20003
491,10001,10002,20003
492,10001,10002,20003
493,10001,10002,20003
494,10001,10002,20003
495,10001,10002,10002
496,10001,10002,20003
497,10001,10002,20003
498,10001,10002,20003
499,10001,10002,20003
500,10001,10002,20003
501,10001,10002,10002
502,10001,10002,20003
503,10001,10002,20003
504,10001,10002,20003
505,10001,10002,20003
506,10001,10002,20003
507,10001,10002,10002
508,10001,10002,20003
509,10001,10002,20003
510,10001,10002,1
511,10001,10002,1
512,10001,10002,20007
513,10001,10002,20003
514,10001,10002,20003
515,10001,10002,10002
516,10001,10002,20003
517,10001,10002,20003
518,10001,10002,20003
519,10001,10002,20003
520,10001,10002,20003
521,10001,10002,10002
522,10001,10002,20003
523,10001,10002,20003
524,10001,10002,20003
525,10001,10002,20003
526,10001,10002,20003
527,10001,10002,10002
528,10001,10002,20003
529,10001,10002,20003
530,10001,10002,20003
531,10001,10002,20003
532,10001,10002,20003
533,10001,10002,10002
534,10001,10002,20003
535,10001,10002,20003
536,10001,10002,20003
537,10001,10002,20003
538,10001,10002,20003
539,10001,10002,10002
540,10001,10002,20003
541,10001,10002,20003
542,10001,10002,20003
543,10001,10002,20003
544,10001,10002,20003
545,10001,10002,10002
546,10001,10002,20003
547,10001,10002,20003
548,10001,10002,20003
549,10001,10002,20003
550,10001,10002,20003
551,10001,10002,10002
552,10001,10002,20003
553,10001,10002,20003
554,10001,10002,20003
555,10001,10002,20003
556,10001,10002,20003
557,10001,10002,10002
558,10001,10002,20003
559,10001,10002,20003
560,10001,10002,20003
561,10001,10002,20003
562,10001,10002,20003
563,10001,10002,10002
564,10001,10002,20003
565,10001,10002,20003
566,10001,10002,20003
567,10001,10002,20003
568,10001,10002,20003
569,10001,10002,10002
570,10001,10002,20003
571,10001,10002,20003
572,10001,10002,20003
573,10001,10002,20003
574,10001,10002,1
575,10001,10002,1
576,10001,10002,20007
577,10001,10002,10002
578,10001,10002,20003
579,10001,10002,20003
580,10001,10002,20003
581,10001,10002,20003
582,10001,10002,20003
583,10001,10002,10002
584,10001,10002,20003
585,10001,10002,20003
586,10001,10002,20003
587,10001,10002,20003
588,10001,10002,20003
589,10001,10002,10002
590,10001,10002,20003
591,10001,10002,20003
592,10001,10002,20003
593,10001,10002,20003
594,10001,10002,20003
595,10001,10002,10002
596,10001,10002,20003
597,10001,10002,20003
598,10001,10002,20003
599,10001,10002,20003
600,10001,10002,20003
601,10001,10002,10002
602,10001,10002,20003
603,10001,10002,20003
604,10001,10002,20003
605,10001,10002,20003
606,10001,10002,20003
607,10001,10002,10002
608,10001,10002,20003
609,10001,10002,20003
610,10001,10002,20003
611,10001,10002,20003
612,10001,10002,20003
613,10001,10002,10002
614,10001,10002,20003
615,10001,10002,20003
616,10001,10002,20003
617,10001,10002,20003
618,10001,10002,20003
619,10001,10002,10002
620,10001,10002,20003
621,10001,10002,20003
622,10001,10002,20003
623,10001,10002,20003
624,10001,10002,20003
625,10001,10002,10002
626,10001,10002,20003
627,10001,10002,20003
628,10001,10002,20003
629,10001,10002,20003
630,10001,10002,20003
631,10001,10002,10002
632,10001,10002,20003
633,10001,10002,20003
634,10001,10002,20003
635,10001,10002,20003
636,10001,10002,20003
637,10001,10002,10002
638,10001,10002,1
639,10001,10002,1
640,10001,10002,20007
641,10001,10002,20003
642,10001,10002,20003
643,10001,10002,20003
644,10001,10002,20003
645,10001,10002,10002
646,10001,10002,20003
647,10001,10002,20003
648,10001,10002,20003
649,10001,10002,20003
650,10001,10002,20003
651,10001,10002,10002
652,10001,10002,20003
653,10001,10002,20003
654,10001,10002,20003
655,10001,10002,20003
656,10001,10002,20003
657,10001,10002,10002
658,10001,10002,20003
659,10001,10002,20003
660,10001,10002,20003
661,10001,10002,20003
662,10001,10002,20003
663,10001,10002,10002
664,10001,10002,20003
665,10001,10002,20003
666,10001,10002,20003
667,10001,10002,20003
668,10001,10002,20003
669,10001,10002,10002
670,10001,10002,20003
671,10001,10002,20003
672,10001,10002,20003
673,10001,10002,20003
674,10001,10002,20003
675,10001,10002,10002
676,10001,10002,20003
677,10001,10002,20003
678,10001,10002,20003
679,10001,10002,20003
680,10001,10002,20003
681,10001,10002,10002
682,10001,10002,20003
683,10001,10002,20003
684,10001,10002,20003
685,10001,10002,20003
686,10001,10002,20003
687,10001,10002,10002
688,10001,10002,20003
689,10001,10002,20003
690,10001,10002,20003
691,10001,10002,20003
692,10001,10002,20003
693,10001,10002,10002
694,10001,10002,20003
695,10001,10002,20003
696,10001,10002,20003
697,10001,10002,20003
698,10001,10002,20003
699,10001,10002,10002
700,10001,10002,20003
701,10001,10002,20003
702,10001,10002,1
703,10001,10002,1
704,10001,10002,20007
705,10001,10002,20003
706,10001,10002,20003
707,10001,10002,10002
708,10001,10002,20003
709,10001,10002,20003
710,10001,10002,20003
711,10001,10002,20003
712,10001,10002,20003
713,10001,10002,10002
714,10001,10002,20003
715,10001,10002,20003
716,10001,10002,20003
717,10001,10002,20003
718,10001,10002,20003
719,10001,10002,10002
720,10001,10002,20003
721,10001,10002,20003
722,10001,10002,20003
723,10001,10002,20003
724,10001,10002,20003
725,10001,10002,10002
726,10001,10002,20003
727,10001,10002,20003
728,10001,10002,20003
729,10001,10002,20003
730,10001,10002,20003
731,10001,10002,10002
732,10001,10002,20003
733,10001,10002,20003
734,10001,10002,20003
735,10001,10002,20003
736,10001,10002,20003
737,10001,10002,10002
738,10001,10002,20003
739,10001,10002,20003
740,10001,10002,20003
741,10001,10002,20003
742,10001,10002,20003
743,10001,10002,10002
744,10001,10002,20003
745,10001,10002,20003
746,10001,10002,20003
747,10001,10002,20003
748,10001,10002,20003
749,10001,10002,10002
750,10001,10002,20003
751,10001,10002,20003
752,10001,10002,20003
753,10001,10002,20003
754,10001,10002,20003
755,10001,10002,10002
756,10001,10002,20003
757,10001,10002,20003
758,10001,10002,20003
759,10001,10002,20003
760,10001,10002,20003
761,10001,10002,10002
762,10001,10002,20003
763,10001,10002,20003
764,10001,10002,20003
765,10001,10002,20003
766,10001,10002,1
767,10001,10002,1
768,10001,10002,20007
769,10001,10002,10002
770,10001,10002,20003
771,10001,10002,20003
772,10001,10002,20003
773,10001,10002,20003
774,10001,10002,20003
775,10001,10002,10002
776,10001,10002,20003
777,10001,10002,20003
778,10001,10002,20003
779,10001,10002,20003
780,10001,10002,20003
781,10001,10002,10002
782,10001,10002,20003
783,10001,10002,20003
784,10001,10002,20003
785,10001,10002,20003
786,10001,10002,20003
787,10001,10002,10002
788,10001,10002,20003
789,10001,10002,20003
790,10001,10002,20003
791,10001,10002,20003
792,10001,10002,20003
793,10001,10002,10002
794,10001,10002,20003
795,10001,10002,20003
796,10001,10002,20003
797,10001,10002,20003
798,10001,10002,20003
799,10001,10002,10002
800,10001,10002,20003
801,10001,10002,20003
802,10001,10002,20003
803,10001,10002,20003
804,10001,10002,20003
805,10001,10002,10002
806,10001,10002,20003
807,10001,10002,20003
808,10001,10002,20003
809,10001,10002,20003
810,10001,10002,20003
811,10001,10002,10002
812,10001,10002,20003
813,10001,10002,20003
814,10001,10002,20003
815,10001,10002,20003
816,10001,10002,20003
817,10001,10002,10002
818,10001,10002,20003
819,10001,10002,20003
820,10001,10002,20003
821,10001,10002,20003
822,10001,10002,20003
823,10001,10002,10002
824,10001,10002,20003
825,10001,10002,20003
826,10001,10002,20003
827,10001,10002,20003
828,10001,10002,20003
829,10001,10002,10002
830,10001,10002,1
831,10001,10002,1
832,10001,10002,20007
833,10001,10002,20003
834,10001,10002,20003
835,10001,10002,20003
836,10001,10002,20003
837,10001,10002,10002
838,10001,10002,20003
839,10001,10002,20003
840,10001,10002,20003
841,10001,10002,20002
842,10001,10002,20003
843,10001,10002,10003
844,10001,10002,20002
845,10001,10002,20003
846,10001,10002,20003
847,10001,10002,20003
848,10001,10002,20003
849,10001,10002,10003
850,10001,10002,20002
851,10001,10002,20003
852,10001,10002,20003
853,10001,10002,20003
854,10001,10002,20003
855,10001,10002,10003
856,10001,10002,20002
857,10001,10002,20003
858,10001,10002,20003
859,10001,10002,20003
860,10001,10002,20003
861,10001,10002,10003
862,10001,10002,20002
863,10001,10002,20003
864,10001,10002,20003
865,10001,10002,20003
866,10001,10002,20003
867,10001,10002,10003
868,10001,10002,20002
869,10001,10002,20003
870,10001,10002,20003
871,10001,10002,20003
872,10001,10002,20003
873,10001,10002,10003
874,10001,10002,20002
875,10001,10002,20003
876,10001,10002,20003
877,10001,10002,20003
878,10001,10002,20003
879,10001,10002,10003
880,10001,10002,20002
881,10001,10002,20003
882,10001,10002,20003
883,10001,10002,20003
884,10001,10002,20003
885,10001,10002,10003
886,10001,10002,20002
887,10001,10002,20003
888,10001,10002,20003
889,10001,10002,20004
890,10001,10002,20003
891,10001,10002,10003
892,10001,10002,20002
893,10001,10002,20002
894,10001,10002,1
895,10001,10002,1
896,10001,10002,20007
897,10001,10002,20002
898,10001,10002,20001
899,10001,10002,10002
900,10001,10002,20002
901,10001,10002,20002
902,10001,10002,20003
903,10001,10002,20003
904,10001,10002,20003
905,10001,10002,10003
906,10001,10002,20002
907,10001,10002,20003
908,10001,10002,20003
909,10001,10002,20003
910,10001,10002,20003
911,10001,10002,10003
912,10001,10002,20002
913,10001,10002,20003
914,10001,10002,20003
915,10001,10002,20003
916,10001,10002,20003
917,10001,10002,10003
918,10001,10002,20002
919,10001,10002,20003
920,10001,10002,20003
921,10001,10002,20003
922,10001,10002,20003
923,10001,10002,10003
924,10001,10002,20002
925,10001,10002,20003
926,10001,10002,20003
927,10001,10002,20003
928,10001,10002,20003
929,10001,10002,10003
930,10001,10002,20002
931,10001,10002,20003
932,10001,10002,20003
933,10001,10002,20003
934,10001,10002,20003
935,10001,10002,10003
936,10001,10002,20002
937,10001,10002,20003
938,10001,10002,20003
939,10001,10002,20003
940,10001,10002,20003
941,10001,10002,10003
942,10001,10002,20002
943,10001,10002,20003
944,10001,10002,20003
945,10001,10002,20003
946,10001,10002,20003
947,10001,10002,10003
948,10001,10002,20002
949,10001,10002,20003
950,10001,10002,20003
951,10001,10002,20003
952,10001,10002,20004
953,10001,10002,10003
954,10001,10002,20002
955,10001,10002,20002
956,10001,10002,20002
957,10001,10002,20002
958,10001,10002,1
959,10001,10002,1
960,10000,10001,20005
961,10000,10001,10002
962,10000,10001,20002
963,10000,10001,20002
964,10000,10001,20002
965,10000,10001,20002
966,10000,10001,20002
967,10000,10001,10001
968,10000,10000,20001
969,10000,10000,20001
970,10000,10000,20001
971,10000,10000,20001
972,10000,10000,20001
973,10000,10000,10001
974,10000,10000,20001
975,10000,10000,20001
976,10000,10000,20001
977,10000,10000,20001
978,10000,10000,20001
979,10000,10000,10001
980,10000,10000,20001
981,10000,10000,20001
982,10000,10000,20001
983,10000,10000,20001
984,10000,10000,20001
985,10000,10000,10001
986,10000,10000,20001
987,10000,10000,20001
988,10000,10000,20001
989,10000,10000,20001
990,10000,10000,20001
991,10000,10000,10001
992,10000,10000,20001
993,10000,10000,20001
994,10000,10000,20001
995,10000,10000,20001
996,10000,10000,20001
997,10000,10000,10001
998,10000,10000,20001
999,10000,10000,20001
1000,10000,10000,20001
1001,10000,10000,20001
1002,10000,10000,20001
1003,10000,10000,10001
1004,10000,10000,20001
1005,10000,10000,20001
1006,10000,10000,20001
1007,10000,10000,20001
1008,10000,10000,20001
1009,10000,10000,10001
1010,10000,10000,20001
1011,10000,10000,20001
1012,10000,10000,20001
1013,10000,10000,20001
1014,10000,10000,20001
1015,10000,10000,10001
1016,10000,10000,20001
1017,10000,10000,20001
1018,10000,10000,20001
1019,10000,10000,20001
1020,10000,10000,20001
1021,10000,10000,10001
1022,10000,10000,1
1023,10000,10000,1


