Filesystem: -yaffs1- Test: -fileIO- Result: 40075 Cycles
FAILPARAM - Mean Erases: 100, Erase-Deviation: 0, Mean Ionizing Dose: 0, Ionizing Dose Deviation: 0
"pagenumber","erases","writes","reads"
386,101,202,181
387,101,202,182
388,101,202,182
389,101,202,182
390,101,202,182
391,101,202,181
392,101,202,182
393,101,202,182
394,101,202,182
395,101,202,182
396,101,202,181
397,101,202,182
398,101,202,182
399,101,202,182
400,101,202,182
401,101,202,181
402,101,202,182
403,101,202,182
404,101,202,182
405,101,202,182
406,101,202,181
407,101,202,182
408,101,202,182
409,101,202,182
410,101,202,182
411,101,202,181
412,101,202,182
413,101,202,182
414,101,202,182
415,101,202,182
416,101,202,181
417,101,202,182
418,101,202,182
419,101,202,182
420,101,202,182
421,101,202,181
422,101,202,182
423,101,202,182
424,101,202,182
425,101,202,182
426,101,202,181
427,101,202,182
428,101,202,182
429,101,202,182
430,101,202,182
431,101,202,181
432,101,202,182
433,101,202,182
434,101,202,182
435,101,202,182
436,101,202,181
437,101,202,182
438,101,202,182
439,101,202,182
440,101,202,182
441,101,202,181
442,101,202,182
443,101,202,182
444,101,202,182
445,101,202,182
446,101,202,181
447,101,202,182
448,101,203,185
449,101,203,183
450,101,202,182
451,101,202,181
452,101,202,182
453,101,202,182
454,101,202,182
455,101,202,182
456,101,202,181
457,101,202,182
458,101,202,182
459,101,202,182
460,101,202,182
461,101,202,181
462,101,202,182
463,101,202,182
464,101,202,182
465,101,202,182
466,101,202,181
467,101,202,182
468,101,202,182
469,101,202,182
470,101,202,182
471,101,202,181
472,101,202,182
473,101,202,182
474,101,202,182
475,101,202,182
476,101,202,181
477,101,202,182
478,101,202,182
479,101,202,182
480,101,202,182
481,101,202,181
482,101,202,182
483,101,202,182
484,101,202,182
485,101,202,182
486,101,202,181
487,101,202,182
488,101,202,182
489,101,202,182
490,101,202,182
491,101,202,181
492,101,202,182
493,101,202,182
494,101,202,182
495,101,202,182
496,101,202,181
497,101,202,182
498,101,202,182
499,101,202,182
500,101,202,182
501,101,202,181
502,101,202,182
503,101,202,182
504,101,202,182
505,101,202,182
506,101,202,181
507,101,202,182
508,101,202,182
509,101,202,182
510,101,202,182
511,101,202,181
512,101,203,185
513,101,203,183
514,101,202,182
515,101,202,182
516,101,202,181
517,101,202,182
518,101,202,182
519,101,202,182
520,101,202,182
521,101,202,181
522,101,202,182
523,101,202,182
524,101,202,182
525,101,202,182
526,101,202,181
527,101,202,182
528,101,202,182
529,101,202,182
530,101,202,182
531,101,202,181
532,101,202,182
533,101,202,182
534,101,202,182
535,101,202,182
536,101,202,181
537,101,202,182
538,101,202,182
539,101,202,182
540,101,202,182
541,101,202,181
542,101,202,182
543,101,202,182
544,101,202,182
545,101,202,182
546,101,202,181
547,101,202,182
548,101,202,182
549,101,202,182
550,101,202,182
551,101,202,181
552,101,202,182
553,101,202,182
554,101,202,182
555,101,202,182
556,101,202,181
557,101,202,182
558,101,202,182
559,101,202,182
560,101,202,182
561,101,202,181
562,101,202,182
563,101,202,182
564,101,202,182
565,101,202,182
566,101,202,181
567,101,202,182
568,101,202,182
569,101,202,182
570,101,202,182
571,101,202,181
572,101,202,182
573,101,202,182
574,101,202,182
575,101,202,182
576,101,203,184
577,101,203,183
578,101,202,182
579,101,202,182
580,101,202,182
581,101,202,181
582,101,202,182
583,101,202,182
584,101,202,182
585,101,202,182
586,101,202,181
587,101,202,182
588,101,202,182
589,101,202,182
590,101,202,182
591,101,202,181
592,101,202,182
593,101,202,182
594,101,202,182
595,101,202,182
596,101,202,181
597,101,202,182
598,101,202,182
599,101,202,182
600,101,202,182
601,101,202,181
602,101,202,182
603,101,202,182
604,101,202,182
605,101,202,182
606,101,202,181
607,101,202,182
608,101,202,182
609,101,202,182
610,101,202,182
611,101,202,181
612,101,202,182
613,101,202,182
614,101,202,182
615,101,202,182
616,101,202,181
617,101,202,182
618,101,202,182
619,101,202,182
620,101,202,182
621,101,202,181
622,101,202,182
623,101,202,182
624,101,202,182
625,101,202,182
626,101,202,181
627,101,202,182
628,101,202,182
629,101,202,182
630,101,202,182
631,101,202,181
632,101,202,182
633,101,202,182
634,101,202,182
635,101,202,182
636,101,202,181
637,101,202,182
638,101,202,182
639,101,202,182
640,101,203,185
641,101,203,182
642,101,202,182
643,101,202,182
644,101,202,182
645,101,202,182
646,101,202,181
647,101,202,182
648,101,202,182
649,101,202,182
650,101,202,182
651,101,202,181
652,101,202,182
653,101,202,182
654,101,202,182
655,101,202,182
656,101,202,181
657,101,202,182
658,101,202,182
659,101,202,182
660,101,202,182
661,101,202,181
662,101,202,182
663,101,202,182
664,101,202,182
665,101,202,182
666,101,202,181
667,101,202,182
668,101,202,182
669,101,202,182
670,101,202,182
671,101,202,181
672,101,202,182
673,101,202,182
674,101,202,182
675,101,202,182
676,101,202,181
677,101,202,182
678,101,202,182
679,101,202,182
680,101,202,182
681,101,202,181
682,101,202,182
683,101,202,182
684,101,202,182
685,101,202,182
686,101,202,181
687,101,202,182
688,101,202,182
689,101,202,182
690,101,202,182
691,101,202,181
692,101,202,182
693,101,202,182
694,101,202,182
695,101,202,182
696,101,202,181
697,101,202,182
698,101,202,182
699,101,202,182
700,101,202,182
701,101,202,181
702,101,202,182
703,101,202,182
704,101,203,185
705,101,203,183
706,101,202,181
707,101,202,182
708,101,202,182
709,101,202,182
710,101,202,182
711,101,202,181
712,101,202,182
713,101,202,182
714,101,202,182
715,101,202,182
716,101,202,181
717,101,202,182
718,101,202,182
719,101,202,182
720,101,202,182
721,101,202,181
722,101,202,182
723,101,202,182
724,101,202,182
725,101,202,182
726,101,202,181
727,101,202,182
728,101,202,182
729,101,202,182
730,101,202,182
731,101,202,181
732,101,202,182
733,101,202,182
734,101,202,182
735,101,202,182
736,101,202,181
737,101,202,182
738,101,202,182
739,101,202,182
740,101,202,182
741,101,202,181
742,101,202,182
743,101,202,182
744,101,202,182
745,101,202,182
746,101,202,181
747,101,202,182
748,101,202,182
